,place_name,place_category_detail,comment_user,comment_star,comment_time,comment_content
3907,서울서둘째로잘하는집,전통찻집,:D,40,2021.02.28.,너무 달다. 일하는 아주머니가 너무 급하시다 ㅠ
3908,서울서둘째로잘하는집,전통찻집,마루,100,2021.01.31.,
3909,서울서둘째로잘하는집,전통찻집,맛있으면 안 남기는,100,2021.01.25.,쌀쌀해지면 생각나는 곳!
3910,서울서둘째로잘하는집,전통찻집,카잘스,80,2021.01.04.,맛있어요. 요즘에는 포장밖에는 안되서 전망 좋은 곳에 차세워 놓고 차안에서 먹습니다. 그나저나 회전율이 어마어마합니다. 부럽
3911,서울서둘째로잘하는집,전통찻집,경기,40,2021.01.02.,
3912,서울서둘째로잘하는집,전통찻집,현주의 맛집,60,2020.12.08.,그냥괜찮은맛이에요..존맛 정도까지도아니에요..
3913,서울서둘째로잘하는집,전통찻집,.,80,2020.12.02.,"사장님이 취약 계층을 위해 기부하셨다는 기사 보고 방문했어요 맛도 좋고 분위기도 좋아서 좋았습니다
다만 빨리 먹고 나가라는 식의 응대 너무 불편했어요
많은 손님 받고 싶은 마음도 알겠지만
앉아서 팥죽 기다리는 동안 저희 주변 두 팀에게 다 먹었으면 나가 달라고 요구하시는 모습 보고 너무 불편해서 눈치 보면서 먹다가 급하게 나왔어요... 먹는 와중에도 갑자기 불쑥 오셔서 둘러보고 가시고 부담...
젊은 분들한테 유독 더 그러시는데 추운 날씨에 찾아온 손님들한테 너무 그러지 마세요 ㅠㅠ 좋은 마음으로 오신 분들도 많을 거예요
그래도 사장님의 선행 정말 대단하셔서 별점 높게 드리고 싶습니다!!
더보기"
3914,서울서둘째로잘하는집,전통찻집,캐리안,100,2020.11.29.,겨울이 오면 생각나는 집
3915,서울서둘째로잘하는집,전통찻집,mmm,100,2020.11.26.,30년간 취약계층에게 12억원 기부하신 사장님이 하시는 곳이네요ㅠㅠ대단하십니다
3916,서울서둘째로잘하는집,전통찻집,Sunny-seoyoon,40,2020.11.17.,엄~~~~~청 달아요
3917,서울서둘째로잘하는집,전통찻집,kkikkiiik,100,2020.11.07.,ㄴㄴ 여기 첫째로 잘하는 집. 밤이랑 새알이랑 해서 먹으면 넘 맛있다ㅜ.ㅜ
3918,서울서둘째로잘하는집,전통찻집,x,100,2020.11.06.,달달한영양간식 맛있어요~
3919,서울서둘째로잘하는집,전통찻집,장우석,100,2020.10.30.,
3920,서울서둘째로잘하는집,전통찻집,.,80,2020.10.20.,너무 맛있었던 기억 근데 좀 비좁은게불편
3921,서울서둘째로잘하는집,전통찻집,맥콜,100,2020.10.17.,이거먹으러 삼청동감
3922,서울서둘째로잘하는집,전통찻집,:p,100,2020.10.04.,
3923,서울서둘째로잘하는집,전통찻집,ashlyn,100,2020.10.01.,
3924,서울서둘째로잘하는집,전통찻집,신지현,100,2020.08.10.,"팥죽이 밤과 은행등 여러가지가 들어가서
씹히는 맛도있고 주원료인 팥죽이 너무
맛있어요
혼자먹기 미안해서 포장해와 식구들 줬더니
모두 맛있다고 하네요
그리고 대추차도 너무 맛있었어요.
아쉽게 먹느라 정신없어서
 사진을 못찍었네요ㅜㅜ
더보기"
3925,서울서둘째로잘하는집,전통찻집,내리뷰가도움이되시길,40,2020.06.21.,"리뷰도 좋은편이고 제가 팥죽 좋아해서 기대가 컷나봐요
맛이 진하지않고 양이 너무 적어서 너무나도 까암쫙
놀랐습니다ㅎㅎ... 저는 본죽이 더 맛있는거같아요....ㅠㅠ"
3926,서울서둘째로잘하는집,전통찻집,Adet,100,2020.04.27.,"십전대보탕, 팥죽"
3927,서울서둘째로잘하는집,전통찻집,Yujeong Yang,100,2020.04.17.,
3928,서울서둘째로잘하는집,전통찻집,ssssssss,100,2020.03.28.,팥죽 원래 안좋아하는데 달아서 맛있어요~ 디저트로 딱!
3929,서울서둘째로잘하는집,전통찻집,부르릉,100,2020.03.28.,
3930,서울서둘째로잘하는집,전통찻집,.......,80,2020.02.20.,십전대보탕에 팥죽 한그릇^^
3931,서울서둘째로잘하는집,전통찻집,ㅇㅇ,100,2019.10.22.,
3932,서울서둘째로잘하는집,전통찻집,von,100,2019.08.18.,
3933,서울서둘째로잘하는집,전통찻집,Calvin Yu,80,2019.05.06.,"달고 맛있고 깊은 맛이있는 단팥죽. 
적당히 달고 시원한 식혜.
자극적이지 않은 맛이 좋다."
3934,서울서둘째로잘하는집,전통찻집,삼청도슐랭,100,2019.03.07.,가격이 많이 올랐어요 ㅠ 맛은 보장
3935,서울서둘째로잘하는집,전통찻집,Zoe,60,2019.01.17.,"단팥죽 ☆☆☆.5
식혜 ☆☆☆.5

내가 좋아하는 스타일의 단팥죽은 아니다"
3936,서울서둘째로잘하는집,전통찻집,M.S. Sun,20,2019.01.07.,"칭찬만 가득한데~한마디 하고싶네요.
팥죽집 아니고 팥죽디저트집 이라고 해야합니다.
밥공기만한 그릇에 나오는 팥죽디저트 혹은 팥죽애피타이저  아닐까요?
게다가 달기는 왜이리 단가요?
팥은 설탕없이 제맛 없지만 달아도 넘 달아요.
팥죽집으로 알고 식사하러 갔는데 어이 없이 작은 양은 어쩌죠? 이 집 찬양글들에 이의를 제기합니다.
더보기"
3937,서울서둘째로잘하는집,전통찻집,여행러,100,2019.01.07.,시골 할머니댁 온것같음. 자상한 직원분들이 불편없게 배려해주심
3938,서울서둘째로잘하는집,전통찻집,퍼쓰,60,2018.12.23.,단팥죽 맛있음!
3939,서울서둘째로잘하는집,전통찻집,여석영,100,2018.12.06.,
3940,서울서둘째로잘하는집,전통찻집,깨구리,100,2018.11.20.,몸도 마음도 힐링되는 맛
3941,서울서둘째로잘하는집,전통찻집,클놈,60,2018.11.10.,
3942,서울서둘째로잘하는집,전통찻집,새학기책가방,100,2018.10.17.,단팥죽너무맛있다진짜
3943,서울서둘째로잘하는집,전통찻집,군자구사,100,2018.03.28.,"허름하다 얕보지 말라  맛은 최고 입니다

십전대보통  몸이 으슬으슬 춥다 느낄때 최고

무언가 색다른 간식이 당길 때  단팥죽 강추 합니다
더보기"
3944,서울서둘째로잘하는집,전통찻집,후니네,60,2018.02.20.,
3945,서울서둘째로잘하는집,전통찻집,AHAHA,100,2018.02.09.,팥죽 맛있음
3946,서울서둘째로잘하는집,전통찻집,이해미,80,2018.01.18.,
3947,서울서둘째로잘하는집,전통찻집,양슐랭,80,2017.11.09.,
3948,서울서둘째로잘하는집,전통찻집,송정섭,80,2017.10.08.,
3949,서울서둘째로잘하는집,전통찻집,쫑,80,2017.04.22.,
3950,서울서둘째로잘하는집,전통찻집,정남선생,80,2017.03.25.,팥죽은 여기!! 달지만 맛있어요^^
3951,서울서둘째로잘하는집,전통찻집,YUJIN,100,2017.02.07.,
3952,서울서둘째로잘하는집,전통찻집,MJay Ko 고 민정,80,2017.02.02.,Sweet Red Bean Soup
3953,서울서둘째로잘하는집,전통찻집,설문규,100,2017.01.04.,
3954,서울서둘째로잘하는집,전통찻집,오철민,60,2016.12.15.,
3955,서울서둘째로잘하는집,전통찻집,김지형,80,2016.09.13.,단팥죽
3956,서울서둘째로잘하는집,전통찻집,서쪽 하늘,100,2016.09.02.,팥죽으로 유명한 집~~
3957,서울서둘째로잘하는집,전통찻집,워니,60,2016.06.04.,
3958,서울서둘째로잘하는집,전통찻집,sp,100,2016.05.27.,
3959,서울서둘째로잘하는집,전통찻집,SF_임명규,60,2016.04.09.,
3960,서울서둘째로잘하는집,전통찻집,조상희,80,2016.03.27.,
3961,서울서둘째로잘하는집,전통찻집,김형진,60,2016.03.27.,따뜻하고 맛난 새알심 듬뿍 들어간 단팥죽. 겨울에 갔었는데 좋은 기억으로 남아있다
3962,서울서둘째로잘하는집,전통찻집,김상욱,80,2016.03.22.,
3963,한옥찻집,전통찻집,WNK,40,2023.09.28.,분위기 좋아요. 에이드는 드시지마세요. 탄산이 하나도 없어요
3964,한옥찻집,전통찻집,밤고냠,40,2023.09.21.,"1. 빙수는 맛있음
2. 4명이서 12000 11000 빙수 두 개 시켰는데 1인 1메뉴 해야한다고해서 호떡? 시킴 여기까진 괜찮음
3. 8시에 앉아서 30분쯤 지나자 10분에 한 번씩 세 번인가 우리 확인하기 시작함... 가게 안 텅텅 비었고 영업시간 10시까지고 우리 자리 안쪽이었음 시끄럽게 한것도 아니었음
4. 마찬가지로 영업시간 10시까지인데 주방 마감이라고 우리 일어나기도 전에 그릇 치우러 옴

빙수는 맛있는데 눈치보여서 서비스가 아쉬워요 ㅜㅜ
더보기"
3965,한옥찻집,전통찻집,곽두팔,100,2023.09.16.,
3966,한옥찻집,전통찻집,동현,100,2023.09.11.,"자리 넓고 분위기 좋아요
차랑 커피도 다 평타치"
3967,한옥찻집,전통찻집,sunny이미영,100,2023.09.09.,팥빙수 인절미
3968,한옥찻집,전통찻집,윤진숙,100,2023.09.08.,망고빙고 맛있어요. 마루바닥이고 전통찻집 분위기에요. 화장실도 깨끗해요~^^망고빙수
3969,한옥찻집,전통찻집,Ji-Eun Lee,100,2023.08.10.,"매화차, 연잎차, 아이스 모과차를 주문했는데 딸 아이 때문인지 한과를 서비스로 주셨어요. 조용하고 편안한 분위기와 매화차 향이 너무 좋았습니다."
3970,한옥찻집,전통찻집,초코크리스피,100,2023.07.24.,후기가 별점빼고는 지워져 있네요 인스타에 사진 올린것 있어서 사진은 올렸는데 후기는 20년도에 방문이라 잘 기억이 안나요 좋았던 기억은 남아 있네요
3971,한옥찻집,전통찻집,라라씨씨,80,2023.07.22.,"생각보다 넓고 공간이 많아서 좋았습니다.
디저트류도 빙수도 너무 맛있었고. 커피는 쏘쏘.
아름다운 공간이었어요"
3972,한옥찻집,전통찻집,Milk tree/latte,100,2023.07.06.,"인사동 산책하다가 기분으로 들어갔어요.
수제비가 아쉬워 고기 먹고 싶은데 배는 부르고 해서 평소에 잘 안가는 찻집에 갔어요.

예전에도 봤던 곳인데 자세히 보니 분위기가 좋고 쇼팽이 흘러 나오더라구요.

들어가보니 상상 이상으로 큰 카페예요.
찻집이라기 보다 기업이네요.
카페 3개 정도 합친 크기이고 섹션별로 특색이 있어요.

좌식 한옥 별채도 있고 메인 공간은 서양식이네요.
커피야 자주 마시니 팥빙수를 시켰어요.
인사동이고 워낙 팥빙수가 비싸니 작디작은 그릇에 담겨 나오는 팥빙수도 좋았어요.

문제는 맛.
그래도 12000원 작은 밀크빙수면 맛은 있어야 할텐데 그냥 평범한 밀크빙수예요.
팥도 평범 떡은 괜찮았어요.

만족을 못해서 다른데 더 가려고 했는데 수제비를 많이 먹어서 그런지 작은 빙수 먹고 배부르더라구요.

맛은 평범하고 가격도 좀 나가는데 5점을 준 이유는 공간이 너무 좋아서 그래요.
그렇게 거대한 공간을 심심하지 않게 잘 꾸몄어요.
직원들이 직접 생화를 다듬어서 테이블마다 세팅하는 것도 좋았구요.

직원들이 굉장히 많았는데 셀프 시스템에도 불구하고 그정도 직원수를 유지하는 건 피크 때 손님이 많다는 얘기 같아요.

동네 커피집이 아닌 인사동의 대형 찻집인만큼 맛에 관계 없이 분위기만으로 5점 줍니다!!
더보기"
3973,한옥찻집,전통찻집,hn,100,2023.06.26.,
3974,한옥찻집,전통찻집,바람식객,100,2023.06.13.,"팥빙수 맛있음. 빙수위에 올리는 고명들이 잘 어울리며, 차와 같이 마시면 더 좋음."
3975,한옥찻집,전통찻집,아름다운봄,100,2023.06.12.,분위기 좋은 한옥 까페
3976,한옥찻집,전통찻집,방구석 탐험가,80,2023.05.28.,분위기 넘 좋고 차 시키니 따뜻한 물 보온병에 챙겨주시는 센스까지!! 좌식도 있고 의자자리도 있는데 자리앉는게 조곰 애매해요
3977,한옥찻집,전통찻집,송정훈,80,2023.05.20.,
3978,한옥찻집,전통찻집,뭉치네,100,2023.05.19.,
3979,한옥찻집,전통찻집,맛집도사,60,2023.05.11.,무난
3980,한옥찻집,전통찻집,blablari,20,2023.04.27.,여기 왜이리 불친절해졌지? 여사장님 다른 종업원들 신경 좀 써야할듯
3981,한옥찻집,전통찻집,크로플녀,80,2023.04.23.,"친절하지 않다는 글이 많은데 
일단 주인 이모님(?)분은 굉장히 친절하셔서 기분 좋았다
조금 비싼감은 있지만 단팥죽이 너무 달지도 않고 담백해서 너무나 만족했다!
그리고 bgm은 피아노연주가 조금 안맞는 느낌이였다 가야금소리 나오면 훨~씬 좋을 것 같아요
더보기"
3982,한옥찻집,전통찻집,박고양,80,2023.04.19.,"인사동에서 엄마랑 밥 먹고 들린 찻집.
찻집이니까 커피 대신 쌍화차, 매실차, 약과 주문 !
쌍화차는 엄마가 마셔서 맛은 모르겠고,
아이스 매실차는 대접만하게 큰 그릇에 나와서 만족.
크게 특별한건 없이 그냥 상큼한 매실차 :-)

디저트로 약과랑 오란다는 생각보다 달지 않고,
조금 비싼감이 있긴 하지만 맛있게 먹었으니까 인정!

평일에 가서 그런가 자리 여유롭고 조용해서 좋았음
일반 테이블, 좌식, 야외 공간까지 아기자기 해서 만족 !
더보기"
3983,한옥찻집,전통찻집,weekend,100,2023.04.17.,"중정이 보이는 좌식테이블
외국인이 많음 카운터에 결제하시는분은 메뉴고를때 그리고 카페 나갈때까지 두번뵈야하는데 표정과 어휘가 화가 나신건지 근무하기 싫으신건지 누군가 오해하기 딱 좋으니 개선되길 바랍니다
오미자차(7.5) 로투스 크럼블 백설기(8.0) 매화차(8.0)
더보기"
3984,한옥찻집,전통찻집,SY,40,2023.04.16.,
3985,한옥찻집,전통찻집,🤍,100,2023.04.08.,<23년 3월 방문> 차도 맛있고 디저트도 맛있어요
3986,한옥찻집,전통찻집,채다솔,100,2023.04.08.,"직원분의 맑은눈이 빛날 것 같은 카페✨
추천해요~~^^팥빙수"
3987,한옥찻집,전통찻집,김고운,20,2023.02.22.,별 하나도 아까운 곳. 카운터 보시는 남자분 컨디견 안좋으시면 집에 들어가 쉬세요. 저를 포함한 모든 분들에게 메뉴판 한손으로 주시고 기본적인 예의조차 없네요 다신 안 올꺼에요
3988,한옥찻집,전통찻집,M,100,2023.02.19.,디저트 명소..
3989,한옥찻집,전통찻집,김다경,100,2023.01.31.,좌석이 짱
3990,한옥찻집,전통찻집,진경,20,2023.01.27.,"일하시는 분의 서비스 기본 마인드가 부족합니다. 동네 카페에서도 추리닝차림에 하품하며 손님을 응대하진 않습니다. 가격대비 맛이 좋지 않습니다. 대추차와 단팥죽은 진하지 않고 깊은 맛이 없습니다. 쌍화차에는 달걀을 넣어주지 않습니다. 가격은 맛보다는 장소에 대한 금액으로 책정된 듯합니다. 맛을 중요하게 생각하신다면 다른 곳을 선택하시기 바랍니다. 장소에 대한 분위기는 나쁘지 않습니다.
서비스와 맛이 개선된다면 괜찮을 듯합니다!
카카오맵 평가 점수의 신뢰도가 떨어지기는 이번이 처음입니다.
더보기"
3991,한옥찻집,전통찻집,이재령,60,2023.01.20.,
3992,한옥찻집,전통찻집,애구,20,2023.01.19.,안경쓰고 추리닝 입은 남자 직원 너무 불친절해요. 자주 오는 곳인데 아쉽네요
3993,한옥찻집,전통찻집,ㅁㄴㅇ,100,2023.01.18.,분위기 좋아요 쌍화탕도 맛있어요 ㅎㅎ
3994,한옥찻집,전통찻집,bae,80,2022.12.22.,"분위기는 좋은데.. 같은 2인이면서 누군 단체석 앉고 누군 못앉고...
음료 가격은 비싸고 공간은 추워요"
3995,한옥찻집,전통찻집,호냥이,100,2022.12.04.,"온돌 따듯하니 너무 좋았구 만석이었는데도 좌석이 다닥다닥이 아니다보니 안시끄러워서 얘기하기도 좋았어요. 분위기도 편안 아늑한 느낌... 흔한 인스타감성 카페보다 백배 감성짐. 
음료 가격이 세상 제일 비싼거 말곤 다 만족합니다. (카페라떼 8000원.......)"
